ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV4497,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],Saccharibacteria_(TM7)_[G-1],bacterium_HMT_349
ASV4498,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Mitsuokella,
ASV4499,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,
ASV4500,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Schaalia,
ASV4501,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum_subsp._vincentii
ASV4502,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,tannerae
ASV4503,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,parainfluenzae
ASV4504,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
ASV4505,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,gingivalis
ASV4506,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,gingivalis
ASV4507,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,socranskii
ASV4508,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,
ASV4509,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum_subsp._vincentii
ASV4510,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcaceae_[G-5],[Eubacterium]_saphenum
ASV4511,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,sp._HMT_012
ASV4512,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_[G-2],bacterium_HMT_096
ASV4513,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,
ASV4514,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,adiacens
ASV4515,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,atypica
ASV4516,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,sp._HMT_149
ASV4517,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
ASV4518,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV4519,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,periodonticum
ASV4520,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
ASV4521,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],Saccharibacteria_(TM7)_[G-3],bacterium_HMT_351
ASV4522,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,massiliensis
ASV4523,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,wadei
ASV4524,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,sp._HMT_262
ASV4525,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Schaalia,odontolytica
ASV4526,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,
ASV4527,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,sp._HMT_237
ASV4528,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,atypica
ASV4529,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4530,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,sp._HMT_501
ASV4531,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV4532,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcaceae_[G-4],bacterium_HMT_369
ASV4533,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,pylori
ASV4534,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,sp._HMT_780
ASV4535,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,sp._HMT_236
ASV4536,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,gingivalis
ASV4537,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia,exigua
ASV4538,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,,,
ASV4539,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp._HMT_913
ASV4540,Bacteria,Firmicutes,,,,,
ASV4541,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,,
ASV4542,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,sp._HMT_376
ASV4543,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4544,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_217
ASV4545,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,
ASV4546,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,parvula
ASV4547,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,
ASV4548,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,sp._HMT_286
ASV4549,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,
ASV4550,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_[F-2],Bacteroidales_[G-2],bacterium_HMT_274
ASV4551,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,sp._HMT_455
ASV4552,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV4553,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,sp._HMT_496
ASV4554,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,sp._HMT_930
ASV4555,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum_subsp._animalis
ASV4556,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,buccae
ASV4557,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Mitsuokella,sp._HMT_521
ASV4558,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,sp._HMT_892
ASV4559,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,aurantiaca
ASV4560,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,vaginalis
ASV4561,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV4562,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Pseudoleptotrichia,sp._HMT_221
ASV4563,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,,
ASV4564,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Fretibacterium,sp._HMT_358
ASV4565,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,
ASV4566,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp._HMT_913
ASV4567,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4568,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,graevenitzii
ASV4569,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Pseudoleptotrichia,sp._HMT_221
ASV4570,Bacteria,Firmicutes,,,,,
ASV4571,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,
ASV4572,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV4573,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Veillonellaceae_[G-1],
ASV4574,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,
ASV4575,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,
ASV4576,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4577,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,
ASV4578,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,gingivalis
ASV4579,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,sp._HMT_286
ASV4580,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_[G-2],bacterium_HMT_096
ASV4581,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV4582,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4583,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_879
ASV4584,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,,
ASV4585,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4586,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,ochracea
ASV4587,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,sp._HMT_917
ASV4588,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4589,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_215
ASV4590,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4591,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Fretibacterium,sp._HMT_361
ASV4592,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4593,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,
ASV4594,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV4595,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,gingivalis
ASV4596,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,
ASV4597,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,rogosae
ASV4598,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV4599,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],Saccharibacteria_(TM7)_[G-1],bacterium_HMT_488
ASV4600,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Mitsuokella,sp._HMT_521
ASV4601,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,sp._HMT_321
ASV4602,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,
ASV4603,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,granulosa
ASV4604,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,acidophilus
ASV4605,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,
ASV4606,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,concisus
ASV4607,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,
ASV4608,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_215
ASV4609,Bacteria,,,,,,
ASV4610,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,aurantiaca
ASV4611,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4612,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,sp._HMT_472
ASV4613,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,,
ASV4614,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,sp._HMT_496
ASV4615,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Catonella,sp._HMT_164
ASV4616,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV4617,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,gingivalis
ASV4618,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV4619,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV4620,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4621,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,,
ASV4622,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,curvus
ASV4623,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,adiacens
ASV4624,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4625,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,wadei
ASV4626,Bacteria,Bacteroidetes,Bacteroidetes_[C-1],Bacteroidetes_[O-1],Bacteroidetes_[F-1],Bacteroidetes_[G-3],
ASV4627,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
ASV4628,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum_subsp._vincentii
ASV4629,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,
ASV4630,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,periodonticum
ASV4631,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_[G-2],bacterium_HMT_096
ASV4632,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,ultunensis
ASV4633,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,acidophilus
ASV4634,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,matruchotii
ASV4635,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,sp._HMT_056
ASV4636,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,
ASV4637,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,showae
ASV4638,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,matruchotii
ASV4639,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
ASV4640,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4641,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,sp._HMT_036
ASV4642,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4643,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,sp._HMT_262
ASV4644,Bacteria,Bacteroidetes,Bacteroidetes_[C-1],Bacteroidetes_[O-1],Bacteroidetes_[F-1],Bacteroidetes_[G-3],
ASV4645,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,parainfluenzae
ASV4646,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4647,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,buccae
ASV4648,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV4649,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,
ASV4650,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4651,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,sputigena
ASV4652,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,,
ASV4653,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4654,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcaceae_[G-4],bacterium_HMT_369
ASV4655,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,
ASV4656,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp._HMT_913
ASV4657,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
ASV4658,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,micronuciformis
ASV4659,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,,
ASV4660,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,heparinolyticus
ASV4661,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,ascorbata
ASV4662,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp._HMT_913
ASV4663,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,parainfluenzae
ASV4664,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum_subsp._animalis
ASV4665,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Johnsonella,sp._HMT_166
ASV4666,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcaceae_[G-4],bacterium_HMT_103
ASV4667,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,wadei
ASV4668,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,rogosae
ASV4669,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,koreensis
ASV4670,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilaceae_[G-2],bacterium_HMT_790
ASV4671,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,
ASV4672,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,epidermidis
ASV4673,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,heparinolyticus
ASV4674,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],,
ASV4675,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,nigrescens
ASV4676,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4677,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4678,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Johnsonella,sp._HMT_166
ASV4679,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,,
ASV4680,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_[G-2],bacterium_HMT_096
ASV4681,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,aurantiaca
ASV4682,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,aurantiaca
ASV4683,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4684,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,,
ASV4685,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Pseudoleptotrichia,sp._HMT_221
ASV4686,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,
ASV4687,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,buccae
ASV4688,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4689,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,intermedia
ASV4690,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,sp._HMT_496
ASV4691,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,wadei
ASV4692,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,wadei
ASV4693,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,invisus
ASV4694,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,,
ASV4695,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
ASV4696,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,rava
ASV4697,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,graevenitzii
ASV4698,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,sp._HMT_808
ASV4699,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,
ASV4700,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_217
ASV4701,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum_subsp._vincentii
ASV4702,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_[F-2],Bacteroidales_[G-2],bacterium_HMT_274
ASV4703,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcaceae_[G-4],bacterium_HMT_369
ASV4704,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Schaalia,lingnae
ASV4705,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Fretibacterium,fastidiosum
ASV4706,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,sp._HMT_892
ASV4707,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4708,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,paraphrohaemolyticus
ASV4709,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,
ASV4710,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,
ASV4711,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV4712,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,buccae
ASV4713,Bacteria,Actinobacteria,Actinomycetia,,,,
ASV4714,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiales_[F-1],Clostridiales_[F-1][G-1],bacterium_HMT_093
ASV4715,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV4716,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,sp._HMT_036
ASV4717,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,wadei
ASV4718,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,,
ASV4719,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Fretibacterium,sp._HMT_361
ASV4720,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp._HMT_913
ASV4721,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,sp._HMT_078
ASV4722,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Veillonellaceae_[G-1],bacterium_HMT_135
ASV4723,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,sp._HMT_171
ASV4724,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,sp._HMT_078
ASV4725,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Mogibacterium,neglectum
ASV4726,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,maltophilum
ASV4727,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,buccalis
ASV4728,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
